round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
5,36,1,1,3,4.385737552288214,0.0,False,1
5,37,1,3,1,4.385737552288214,0.0,False,1
5,38,1,1,3,4.385737552288214,0.0,False,1
5,39,1,3,1,4.385737552288214,0.0,False,1
5,40,1,1,3,4.385737552288214,0.0,False,1
5,41,1,3,1,4.385737552288214,0.0,False,1
5,42,1,1,3,4.385737552288214,0.0,False,1
5,43,1,3,1,4.385737552288214,0.0,False,1
5,44,1,1,3,4.385737552288214,0.0,False,1
5,45,1,3,1,4.385737552288214,0.0,False,1
5,46,1,1,3,4.385737552288214,0.0,False,1
5,47,1,3,1,4.385737552288214,0.0,False,1
5,48,1,1,3,4.385737552288214,0.0,False,1
5,49,1,3,1,4.385737552288214,0.0,False,1
5,50,1,1,3,4.385737552288214,0.0,False,1
5,51,1,3,1,4.385737552288214,0.0,False,1
5,52,1,1,3,4.385737552288214,0.0,False,1
5,53,1,3,1,4.385737552288214,0.0,False,1
5,54,1,1,3,4.385737552288214,0.0,False,1
5,55,1,3,1,4.385737552288214,0.0,False,1
5,56,1,1,3,4.385737552288214,0.0,False,1
5,57,1,3,1,4.385737552288214,0.0,False,1
5,58,1,1,3,4.385737552288214,0.0,False,1
5,59,1,3,1,4.385737552288214,0.0,False,1
5,60,1,1,3,4.385737552288214,0.0,False,1
5,61,1,3,1,4.385737552288214,0.0,False,1
5,62,1,1,3,4.385737552288214,0.0,False,1
5,63,1,3,1,4.385737552288214,0.0,False,1
5,64,1,1,3,4.385737552288214,0.0,False,1
5,65,1,3,1,4.385737552288214,0.0,False,1
5,66,1,1,3,4.385737552288214,0.0,False,1
5,67,1,3,1,4.385737552288214,0.0,False,1
5,68,1,1,3,4.385737552288214,0.0,False,1
