pruning_thresh,gamma,lapse_rate,ll,nll,n_actions,task_id
0.5,0.05,0.3,-234.94425151463278,234.94425151463278,126,15
1.0,0.05,0.3,-259.74153061967365,259.74153061967365,126,15
0.0,0.05,0.1,-262.2726376841177,262.2726376841177,126,15
0.5,0.05,0.1,-262.2726376841177,262.2726376841177,126,15
1.0,0.05,0.1,-286.95908801163495,286.95908801163495,126,15
0.0,0.1,0.0,-337.28162872802835,337.28162872802835,126,15
0.5,0.1,0.0,-337.28162872802835,337.28162872802835,126,15
0.0,0.2,0.0,-372.9290677474607,372.9290677474607,126,15
0.5,0.2,0.0,-372.9290677474607,372.9290677474607,126,15
1.0,0.1,0.0,-424.8931909471093,424.8931909471093,126,15
1.0,0.2,0.0,-457.99118479561565,457.99118479561565,126,15
0.0,0.05,0.0,-715.2390794693122,715.2390794693122,126,15
0.5,0.05,0.0,-715.2390794693122,715.2390794693122,126,15
1.0,0.05,0.0,-803.0580368827392,803.0580368827392,126,15
0.0,0.2,0.3,-1405.5637892564464,1405.5637892564464,613,16
0.5,0.2,0.3,-1405.5637892564464,1405.5637892564464,613,16
0.0,0.1,0.3,-1408.7428154666625,1408.7428154666625,613,16
0.5,0.1,0.3,-1408.7428154666625,1408.7428154666625,613,16
0.0,0.2,0.1,-1409.2846140496883,1409.2846140496883,613,16
0.5,0.2,0.1,-1409.2846140496883,1409.2846140496883,613,16
0.0,0.1,0.1,-1412.0991192941942,1412.0991192941942,613,16
0.5,0.1,0.1,-1412.0991192941942,1412.0991192941942,613,16
1.0,0.2,0.3,-1424.0871059283006,1424.0871059283006,613,16
1.0,0.1,0.3,-1424.8489011879196,1424.8489011879196,613,16
1.0,0.1,0.1,-1425.3889777497295,1425.3889777497295,613,16
1.0,0.2,0.1,-1426.545727078026,1426.545727078026,613,16
0.0,0.05,0.3,-1442.5227171020654,1442.5227171020654,613,16
0.5,0.05,0.3,-1442.5227171020654,1442.5227171020654,613,16
1.0,0.05,0.3,-1457.9712278774514,1457.9712278774514,613,16
0.0,0.05,0.1,-1467.8362550105144,1467.8362550105144,613,16
0.5,0.05,0.1,-1467.8362550105144,1467.8362550105144,613,16
1.0,0.05,0.1,-1479.207603833576,1479.207603833576,613,16
0.0,0.1,0.0,-1615.2755842213328,1615.2755842213328,613,16
0.5,0.1,0.0,-1615.2755842213328,1615.2755842213328,613,16
0.0,0.2,0.0,-1629.4559664904402,1629.4559664904402,613,16
0.5,0.2,0.0,-1629.4559664904402,1629.4559664904402,613,16
1.0,0.1,0.0,-1657.990627220689,1657.990627220689,613,16
1.0,0.2,0.0,-1691.0379773363766,1691.0379773363766,613,16
0.0,0.05,0.0,-1980.310858944736,1980.310858944736,613,16
0.5,0.05,0.0,-1980.310858944736,1980.310858944736,613,16
1.0,0.05,0.0,-2006.162543111435,2006.162543111435,613,16
0.0,0.2,0.1,-109.72519107053641,109.72519107053641,91,17
0.5,0.2,0.1,-109.72519107053641,109.72519107053641,91,17
0.0,0.2,0.3,-110.19280500397495,110.19280500397495,91,17
0.5,0.2,0.3,-110.19280500397495,110.19280500397495,91,17
0.0,0.1,0.1,-112.2033677939637,112.2033677939637,91,17
0.5,0.1,0.1,-112.2033677939637,112.2033677939637,91,17
0.0,0.1,0.3,-113.04341977550806,113.04341977550806,91,17
0.5,0.1,0.3,-113.04341977550806,113.04341977550806,91,17
1.0,0.1,0.1,-132.35139862367237,132.35139862367237,91,17
1.0,0.2,0.1,-134.14018164481365,134.14018164481365,91,17
1.0,0.2,0.3,-134.69506806215,134.69506806215,91,17
1.0,0.1,0.3,-134.81764327064207,134.81764327064207,91,17
0.0,0.05,0.3,-138.25489413195672,138.25489413195672,91,17
0.5,0.05,0.3,-138.25489413195672,138.25489413195672,91,17
0.0,0.05,0.1,-153.49435558994256,153.49435558994256,91,17
0.5,0.05,0.1,-153.49435558994256,153.49435558994256,91,17
1.0,0.05,0.3,-156.0015125696316,156.0015125696316,91,17
0.0,0.1,0.0,-159.58399720186483,159.58399720186483,91,17
0.5,0.1,0.0,-159.58399720186483,159.58399720186483,91,17
1.0,0.05,0.1,-167.1063914876587,167.1063914876587,91,17
0.0,0.2,0.0,-174.10270527624252,174.10270527624252,91,17
0.5,0.2,0.0,-174.10270527624252,174.10270527624252,91,17
1.0,0.1,0.0,-224.1209183268356,224.1209183268356,91,17
1.0,0.2,0.0,-257.79427632024573,257.79427632024573,91,17
0.0,0.05,0.0,-428.7178452036541,428.7178452036541,91,17
0.5,0.05,0.0,-428.7178452036541,428.7178452036541,91,17
1.0,0.05,0.0,-455.76904782432973,455.76904782432973,91,17
0.0,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,18
0.5,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,18
0.0,0.2,0.1,-1379.295113389918,1379.295113389918,548,18
0.5,0.2,0.1,-1379.295113389918,1379.295113389918,548,18
0.0,0.1,0.0,-1381.416933369345,1381.416933369345,548,18
0.5,0.1,0.0,-1381.416933369345,1381.416933369345,548,18
0.0,0.1,0.1,-1385.896178421877,1385.896178421877,548,18
0.5,0.1,0.1,-1385.896178421877,1385.896178421877,548,18
0.0,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,18
0.5,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,18
0.0,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,18
0.5,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,18
0.0,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,18
0.5,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,18
1.0,0.2,0.1,-1400.995340451597,1400.995340451597,548,18
1.0,0.1,0.1,-1406.7551977358307,1406.7551977358307,548,18
0.0,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,18
0.5,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,18
1.0,0.2,0.3,-1411.201355381903,1411.201355381903,548,18
0.0,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,18
0.5,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,18
1.0,0.05,0.1,-1414.879526771866,1414.879526771866,548,18
1.0,0.1,0.3,-1417.4372635809766,1417.4372635809766,548,18
1.0,0.05,0.3,-1425.7491063864159,1425.7491063864159,548,18
1.0,0.05,0.0,-1442.0892645421222,1442.0892645421222,548,18
1.0,0.1,0.0,-1447.9155130003394,1447.9155130003394,548,18
1.0,0.2,0.0,-1458.12378809323,1458.12378809323,548,18
0.0,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,19
0.5,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,19
0.0,0.2,0.1,-1379.295113389918,1379.295113389918,548,19
0.5,0.2,0.1,-1379.295113389918,1379.295113389918,548,19
0.0,0.1,0.0,-1381.416933369345,1381.416933369345,548,19
0.5,0.1,0.0,-1381.416933369345,1381.416933369345,548,19
0.0,0.1,0.1,-1385.896178421877,1385.896178421877,548,19
0.5,0.1,0.1,-1385.896178421877,1385.896178421877,548,19
0.0,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,19
0.5,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,19
0.0,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,19
0.5,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,19
0.0,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,19
0.5,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,19
1.0,0.2,0.1,-1400.995340451597,1400.995340451597,548,19
1.0,0.1,0.1,-1406.7551977358307,1406.7551977358307,548,19
0.0,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,19
0.5,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,19
1.0,0.2,0.3,-1411.201355381903,1411.201355381903,548,19
0.0,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,19
0.5,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,19
1.0,0.05,0.1,-1414.879526771866,1414.879526771866,548,19
1.0,0.1,0.3,-1417.4372635809766,1417.4372635809766,548,19
1.0,0.05,0.3,-1425.7491063864159,1425.7491063864159,548,19
1.0,0.05,0.0,-1442.0892645421222,1442.0892645421222,548,19
1.0,0.1,0.0,-1447.9155130003394,1447.9155130003394,548,19
1.0,0.2,0.0,-1458.12378809323,1458.12378809323,548,19
0.0,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,20
0.5,0.2,0.0,-1374.4322170492267,1374.4322170492267,548,20
0.0,0.2,0.1,-1379.295113389918,1379.295113389918,548,20
0.5,0.2,0.1,-1379.295113389918,1379.295113389918,548,20
0.0,0.1,0.0,-1381.416933369345,1381.416933369345,548,20
0.5,0.1,0.0,-1381.416933369345,1381.416933369345,548,20
0.0,0.1,0.1,-1385.896178421877,1385.896178421877,548,20
0.5,0.1,0.1,-1385.896178421877,1385.896178421877,548,20
0.0,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,20
0.5,0.2,0.3,-1389.5805191848494,1389.5805191848494,548,20
0.0,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,20
0.5,0.1,0.3,-1395.3129985873884,1395.3129985873884,548,20
0.0,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,20
0.5,0.05,0.1,-1400.4093296979465,1400.4093296979465,548,20
1.0,0.2,0.1,-1400.995340451597,1400.995340451597,548,20
1.0,0.1,0.1,-1406.7551977358307,1406.7551977358307,548,20
0.0,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,20
0.5,0.05,0.3,-1407.5732884162403,1407.5732884162403,548,20
1.0,0.2,0.3,-1411.201355381903,1411.201355381903,548,20
0.0,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,20
0.5,0.05,0.0,-1412.8940818586289,1412.8940818586289,548,20
1.0,0.05,0.1,-1414.879526771866,1414.879526771866,548,20
1.0,0.1,0.3,-1417.4372635809766,1417.4372635809766,548,20
1.0,0.05,0.3,-1425.7491063864159,1425.7491063864159,548,20
1.0,0.05,0.0,-1442.0892645421222,1442.0892645421222,548,20
1.0,0.1,0.0,-1447.9155130003394,1447.9155130003394,548,20
1.0,0.2,0.0,-1458.12378809323,1458.12378809323,548,20
0.0,0.2,0.1,-154.47767400185555,154.47767400185555,105,21
0.5,0.2,0.1,-154.47767400185555,154.47767400185555,105,21
0.0,0.2,0.3,-157.10983607641612,157.10983607641612,105,21
0.5,0.2,0.3,-157.10983607641612,157.10983607641612,105,21
0.0,0.1,0.1,-160.39652092378682,160.39652092378682,105,21
0.5,0.1,0.1,-160.39652092378682,160.39652092378682,105,21
0.0,0.1,0.3,-162.18944219753322,162.18944219753322,105,21
0.5,0.1,0.3,-162.18944219753322,162.18944219753322,105,21
1.0,0.2,0.1,-176.6741185920476,176.6741185920476,105,21
1.0,0.2,0.3,-179.43220790676168,179.43220790676168,105,21
0.0,0.05,0.3,-180.85252763368774,180.85252763368774,105,21
0.5,0.05,0.3,-180.85252763368774,180.85252763368774,105,21
1.0,0.1,0.1,-181.76249596830294,181.76249596830294,105,21
1.0,0.1,0.3,-185.04862501675188,185.04862501675188,105,21
0.0,0.2,0.0,-186.12518191305472,186.12518191305472,105,21
0.5,0.2,0.0,-186.12518191305472,186.12518191305472,105,21
0.0,0.05,0.1,-188.7298095510924,188.7298095510924,105,21
0.5,0.05,0.1,-188.7298095510924,188.7298095510924,105,21
0.0,0.1,0.0,-192.41675105261302,192.41675105261302,105,21
0.5,0.1,0.0,-192.41675105261302,192.41675105261302,105,21
1.0,0.05,0.3,-200.41474917690738,200.41474917690738,105,21
1.0,0.05,0.1,-204.4760072898753,204.4760072898753,105,21
1.0,0.1,0.0,-258.22218350304735,258.22218350304735,105,21
1.0,0.2,0.0,-269.12360577649815,269.12360577649815,105,21
0.0,0.05,0.0,-352.1622064570217,352.1622064570217,105,21
0.5,0.05,0.0,-352.1622064570217,352.1622064570217,105,21
1.0,0.05,0.0,-381.4849939144695,381.4849939144695,105,21
0.0,0.2,0.1,-782.9569414237668,782.9569414237668,368,22
0.5,0.2,0.1,-782.9569414237668,782.9569414237668,368,22
0.0,0.2,0.3,-783.0480422577459,783.0480422577459,368,22
0.5,0.2,0.3,-783.0480422577459,783.0480422577459,368,22
0.0,0.1,0.3,-799.2784001276458,799.2784001276458,368,22
0.5,0.1,0.3,-799.2784001276458,799.2784001276458,368,22
1.0,0.2,0.1,-804.9913149702494,804.9913149702494,368,22
1.0,0.2,0.3,-805.2508361618443,805.2508361618443,368,22
0.0,0.1,0.1,-809.0916850505055,809.0916850505055,368,22
0.5,0.1,0.1,-809.0916850505055,809.0916850505055,368,22
1.0,0.1,0.3,-822.1481652153777,822.1481652153777,368,22
1.0,0.1,0.1,-830.4904691545307,830.4904691545307,368,22
0.0,0.05,0.3,-886.0757025982881,886.0757025982881,368,22
0.5,0.05,0.3,-886.0757025982881,886.0757025982881,368,22
1.0,0.05,0.3,-903.6482798347408,903.6482798347408,368,22
0.0,0.2,0.0,-907.539634227245,907.539634227245,368,22
0.5,0.2,0.0,-907.539634227245,907.539634227245,368,22
0.0,0.05,0.1,-966.2736852270176,966.2736852270176,368,22
0.5,0.05,0.1,-966.2736852270176,966.2736852270176,368,22
1.0,0.05,0.1,-979.7437241345746,979.7437241345746,368,22
1.0,0.2,0.0,-990.5380580906882,990.5380580906882,368,22
0.0,0.1,0.0,-1065.6298789166353,1065.6298789166353,368,22
0.5,0.1,0.0,-1065.6298789166353,1065.6298789166353,368,22
1.0,0.1,0.0,-1131.658454918384,1131.658454918384,368,22
0.0,0.05,0.0,-2244.699750885447,2244.699750885447,368,22
0.5,0.05,0.0,-2244.699750885447,2244.699750885447,368,22
1.0,0.05,0.0,-2272.719131641581,2272.719131641581,368,22
0.0,0.2,0.1,-151.49846205170115,151.49846205170115,107,23
0.5,0.2,0.1,-151.49846205170115,151.49846205170115,107,23
0.0,0.2,0.3,-155.77423928098392,155.77423928098392,107,23
0.5,0.2,0.3,-155.77423928098392,155.77423928098392,107,23
0.0,0.1,0.1,-158.1542519833494,158.1542519833494,107,23
0.5,0.1,0.1,-158.1542519833494,158.1542519833494,107,23
0.0,0.1,0.3,-161.549538680706,161.549538680706,107,23
0.5,0.1,0.3,-161.549538680706,161.549538680706,107,23
0.0,0.2,0.0,-165.44123440770744,165.44123440770744,107,23
0.5,0.2,0.0,-165.44123440770744,165.44123440770744,107,23
0.0,0.1,0.0,-172.48657534964212,172.48657534964212,107,23
0.5,0.1,0.0,-172.48657534964212,172.48657534964212,107,23
1.0,0.2,0.1,-173.30280852648738,173.30280852648738,107,23
0.0,0.05,0.1,-174.96998835241297,174.96998835241297,107,23
0.5,0.05,0.1,-174.96998835241297,174.96998835241297,107,23
0.0,0.05,0.3,-175.01380131388376,175.01380131388376,107,23
0.5,0.05,0.3,-175.01380131388376,175.01380131388376,107,23
1.0,0.2,0.3,-177.74294979739696,177.74294979739696,107,23
1.0,0.1,0.1,-179.11768817698905,179.11768817698905,107,23
1.0,0.1,0.3,-184.0223881849278,184.0223881849278,107,23
1.0,0.05,0.1,-189.54460230601842,189.54460230601842,107,23
1.0,0.05,0.3,-193.53820379469306,193.53820379469306,107,23
0.0,0.05,0.0,-222.7410795268176,222.7410795268176,107,23
0.5,0.05,0.0,-222.7410795268176,222.7410795268176,107,23
1.0,0.1,0.0,-238.9851549806365,238.9851549806365,107,23
1.0,0.2,0.0,-249.13280545171088,249.13280545171088,107,23
1.0,0.05,0.0,-251.93626221031062,251.93626221031062,107,23
0.0,0.2,0.3,-205.1097153382238,205.1097153382238,129,24
0.5,0.2,0.3,-205.1097153382238,205.1097153382238,129,24
0.0,0.2,0.1,-206.47848262336726,206.47848262336726,129,24
0.5,0.2,0.1,-206.47848262336726,206.47848262336726,129,24
0.0,0.1,0.3,-208.83655377269048,208.83655377269048,129,24
0.5,0.1,0.3,-208.83655377269048,208.83655377269048,129,24
0.0,0.1,0.1,-209.9123965191487,209.9123965191487,129,24
0.5,0.1,0.1,-209.9123965191487,209.9123965191487,129,24
1.0,0.2,0.3,-230.52624637765405,230.52624637765405,129,24
1.0,0.2,0.1,-233.06686368246758,233.06686368246758,129,24
1.0,0.1,0.3,-234.61877086616082,234.61877086616082,129,24
1.0,0.1,0.1,-235.61787307351074,235.61787307351074,129,24
0.0,0.05,0.3,-240.75741418859246,240.75741418859246,129,24
0.5,0.05,0.3,-240.75741418859246,240.75741418859246,129,24
1.0,0.05,0.3,-261.81640830423714,261.81640830423714,129,24
0.0,0.05,0.1,-263.527018699695,263.527018699695,129,24
0.5,0.05,0.1,-263.527018699695,263.527018699695,129,24
1.0,0.05,0.1,-282.7933022544922,282.7933022544922,129,24
0.0,0.1,0.0,-289.8269269417067,289.8269269417067,129,24
0.5,0.1,0.0,-289.8269269417067,289.8269269417067,129,24
0.0,0.2,0.0,-303.75761163677714,303.75761163677714,129,24
0.5,0.2,0.0,-303.75761163677714,303.75761163677714,129,24
1.0,0.1,0.0,-378.8247835219073,378.8247835219073,129,24
1.0,0.2,0.0,-409.03216889811256,409.03216889811256,129,24
0.0,0.05,0.0,-651.6106653333686,651.6106653333686,129,24
0.5,0.05,0.0,-651.6106653333686,651.6106653333686,129,24
1.0,0.05,0.0,-718.0413806062558,718.0413806062558,129,24
0.0,0.2,0.3,-212.92517492393344,212.92517492393344,135,25
0.5,0.2,0.3,-212.92517492393344,212.92517492393344,135,25
0.0,0.2,0.1,-216.48021886586966,216.48021886586966,135,25
0.5,0.2,0.1,-216.48021886586966,216.48021886586966,135,25
0.0,0.1,0.3,-218.27926409395866,218.27926409395866,135,25
0.5,0.1,0.3,-218.27926409395866,218.27926409395866,135,25
0.0,0.1,0.1,-221.72551159650365,221.72551159650365,135,25
0.5,0.1,0.1,-221.72551159650365,221.72551159650365,135,25
1.0,0.2,0.3,-235.6816890171306,235.6816890171306,135,25
1.0,0.1,0.3,-238.57036113695784,238.57036113695784,135,25
1.0,0.2,0.1,-239.04196356161358,239.04196356161358,135,25
1.0,0.1,0.1,-240.25457775886522,240.25457775886522,135,25
0.0,0.05,0.3,-282.79478104312244,282.79478104312244,135,25
0.5,0.05,0.3,-282.79478104312244,282.79478104312244,135,25
1.0,0.05,0.3,-298.021683732539,298.021683732539,135,25
0.0,0.1,0.0,-333.6076476809378,333.6076476809378,135,25
0.5,0.1,0.0,-333.6076476809378,333.6076476809378,135,25
0.0,0.05,0.1,-338.7519689113816,338.7519689113816,135,25
0.5,0.05,0.1,-338.7519689113816,338.7519689113816,135,25
0.0,0.2,0.0,-344.95464512352225,344.95464512352225,135,25
0.5,0.2,0.0,-344.95464512352225,344.95464512352225,135,25
1.0,0.05,0.1,-348.44398070153386,348.44398070153386,135,25
1.0,0.1,0.0,-397.04595651724037,397.04595651724037,135,25
1.0,0.2,0.0,-427.9530689869657,427.9530689869657,135,25
0.0,0.05,0.0,-1212.512481345349,1212.512481345349,135,25
0.5,0.05,0.0,-1212.512481345349,1212.512481345349,135,25
1.0,0.05,0.0,-1219.2740541141532,1219.2740541141532,135,25
0.0,0.2,0.3,-114.09220501847814,114.09220501847814,89,26
0.5,0.2,0.3,-114.09220501847814,114.09220501847814,89,26
0.0,0.2,0.1,-114.56152685256059,114.56152685256059,89,26
0.5,0.2,0.1,-114.56152685256059,114.56152685256059,89,26
0.0,0.1,0.1,-115.290079280273,115.290079280273,89,26
0.5,0.1,0.1,-115.290079280273,115.290079280273,89,26
0.0,0.1,0.3,-116.34601455523716,116.34601455523716,89,26
0.5,0.1,0.3,-116.34601455523716,116.34601455523716,89,26
0.0,0.05,0.3,-127.16311509765443,127.16311509765443,89,26
0.5,0.05,0.3,-127.16311509765443,127.16311509765443,89,26
0.0,0.05,0.1,-130.26855853241594,130.26855853241594,89,26
0.5,0.05,0.1,-130.26855853241594,130.26855853241594,89,26
1.0,0.2,0.3,-135.81595382543279,135.81595382543279,89,26
1.0,0.2,0.1,-136.0907874843173,136.0907874843173,89,26
1.0,0.1,0.1,-139.22272712358574,139.22272712358574,89,26
1.0,0.1,0.3,-140.63150353483735,140.63150353483735,89,26
1.0,0.05,0.1,-145.67623527395432,145.67623527395432,89,26
1.0,0.05,0.3,-146.62245515606048,146.62245515606048,89,26
0.0,0.1,0.0,-162.0403995698253,162.0403995698253,89,26
0.5,0.1,0.0,-162.0403995698253,162.0403995698253,89,26
0.0,0.2,0.0,-195.08514890381318,195.08514890381318,89,26
0.5,0.2,0.0,-195.08514890381318,195.08514890381318,89,26
0.0,0.05,0.0,-225.86159862277364,225.86159862277364,89,26
0.5,0.05,0.0,-225.86159862277364,225.86159862277364,89,26
1.0,0.1,0.0,-249.262245037766,249.262245037766,89,26
1.0,0.05,0.0,-255.83704189942674,255.83704189942674,89,26
1.0,0.2,0.0,-278.48903787536483,278.48903787536483,89,26
0.0,0.2,0.1,-45.02718041992609,45.02718041992609,62,27
0.5,0.2,0.1,-45.02718041992609,45.02718041992609,62,27
0.0,0.2,0.3,-46.230170167135974,46.230170167135974,62,27
0.5,0.2,0.3,-46.230170167135974,46.230170167135974,62,27
0.0,0.1,0.1,-48.29604094170993,48.29604094170993,62,27
0.5,0.1,0.1,-48.29604094170993,48.29604094170993,62,27
0.0,0.1,0.3,-49.88320802799527,49.88320802799527,62,27
0.5,0.1,0.3,-49.88320802799527,49.88320802799527,62,27
0.0,0.05,0.0,-50.10197313277384,50.10197313277384,62,27
0.5,0.05,0.0,-50.10197313277384,50.10197313277384,62,27
0.0,0.05,0.1,-51.511590163247966,51.511590163247966,62,27
0.5,0.05,0.1,-51.511590163247966,51.511590163247966,62,27
0.0,0.05,0.3,-54.68654600770075,54.68654600770075,62,27
0.5,0.05,0.3,-54.68654600770075,54.68654600770075,62,27
1.0,0.05,0.1,-63.78647545052451,63.78647545052451,62,27
1.0,0.1,0.1,-67.89688637869517,67.89688637869517,62,27
1.0,0.2,0.1,-68.34814260286173,68.34814260286173,62,27
1.0,0.2,0.3,-69.64637001018544,69.64637001018544,62,27
1.0,0.1,0.3,-71.05116571533749,71.05116571533749,62,27
1.0,0.05,0.3,-71.07084056141977,71.07084056141977,62,27
1.0,0.05,0.0,-76.93003220213524,76.93003220213524,62,27
0.0,0.1,0.0,-78.71518061264892,78.71518061264892,62,27
0.5,0.1,0.0,-78.71518061264892,78.71518061264892,62,27
0.0,0.2,0.0,-92.45373012947707,92.45373012947707,62,27
0.5,0.2,0.0,-92.45373012947707,92.45373012947707,62,27
1.0,0.1,0.0,-143.8274658825233,143.8274658825233,62,27
1.0,0.2,0.0,-176.14530117348045,176.14530117348045,62,27
0.0,0.2,0.1,-45.02718041992609,45.02718041992609,62,28
0.5,0.2,0.1,-45.02718041992609,45.02718041992609,62,28
0.0,0.2,0.3,-46.230170167135974,46.230170167135974,62,28
0.5,0.2,0.3,-46.230170167135974,46.230170167135974,62,28
0.0,0.1,0.1,-48.29604094170993,48.29604094170993,62,28
0.5,0.1,0.1,-48.29604094170993,48.29604094170993,62,28
0.0,0.1,0.3,-49.88320802799527,49.88320802799527,62,28
0.5,0.1,0.3,-49.88320802799527,49.88320802799527,62,28
0.0,0.05,0.0,-50.10197313277384,50.10197313277384,62,28
0.5,0.05,0.0,-50.10197313277384,50.10197313277384,62,28
0.0,0.05,0.1,-51.511590163247966,51.511590163247966,62,28
0.5,0.05,0.1,-51.511590163247966,51.511590163247966,62,28
0.0,0.05,0.3,-54.68654600770075,54.68654600770075,62,28
0.5,0.05,0.3,-54.68654600770075,54.68654600770075,62,28
1.0,0.05,0.1,-63.78647545052451,63.78647545052451,62,28
1.0,0.1,0.1,-67.89688637869517,67.89688637869517,62,28
1.0,0.2,0.1,-68.34814260286173,68.34814260286173,62,28
1.0,0.2,0.3,-69.64637001018544,69.64637001018544,62,28
1.0,0.1,0.3,-71.05116571533749,71.05116571533749,62,28
1.0,0.05,0.3,-71.07084056141977,71.07084056141977,62,28
1.0,0.05,0.0,-76.93003220213524,76.93003220213524,62,28
0.0,0.1,0.0,-78.71518061264892,78.71518061264892,62,28
0.5,0.1,0.0,-78.71518061264892,78.71518061264892,62,28
0.0,0.2,0.0,-92.45373012947707,92.45373012947707,62,28
0.5,0.2,0.0,-92.45373012947707,92.45373012947707,62,28
1.0,0.1,0.0,-143.8274658825233,143.8274658825233,62,28
1.0,0.2,0.0,-176.14530117348045,176.14530117348045,62,28
0.0,0.2,0.1,-45.02718041992609,45.02718041992609,62,29
0.5,0.2,0.1,-45.02718041992609,45.02718041992609,62,29
0.0,0.2,0.3,-46.230170167135974,46.230170167135974,62,29
0.5,0.2,0.3,-46.230170167135974,46.230170167135974,62,29
0.0,0.1,0.1,-48.29604094170993,48.29604094170993,62,29
0.5,0.1,0.1,-48.29604094170993,48.29604094170993,62,29
0.0,0.1,0.3,-49.88320802799527,49.88320802799527,62,29
0.5,0.1,0.3,-49.88320802799527,49.88320802799527,62,29
0.0,0.05,0.0,-50.10197313277384,50.10197313277384,62,29
0.5,0.05,0.0,-50.10197313277384,50.10197313277384,62,29
0.0,0.05,0.1,-51.511590163247966,51.511590163247966,62,29
0.5,0.05,0.1,-51.511590163247966,51.511590163247966,62,29
0.0,0.05,0.3,-54.68654600770075,54.68654600770075,62,29
0.5,0.05,0.3,-54.68654600770075,54.68654600770075,62,29
1.0,0.05,0.1,-63.78647545052451,63.78647545052451,62,29
1.0,0.1,0.1,-67.89688637869517,67.89688637869517,62,29
1.0,0.2,0.1,-68.34814260286173,68.34814260286173,62,29
1.0,0.2,0.3,-69.64637001018544,69.64637001018544,62,29
1.0,0.1,0.3,-71.05116571533749,71.05116571533749,62,29
1.0,0.05,0.3,-71.07084056141977,71.07084056141977,62,29
1.0,0.05,0.0,-76.93003220213524,76.93003220213524,62,29
0.0,0.1,0.0,-78.71518061264892,78.71518061264892,62,29
0.5,0.1,0.0,-78.71518061264892,78.71518061264892,62,29
0.0,0.2,0.0,-92.45373012947707,92.45373012947707,62,29
0.5,0.2,0.0,-92.45373012947707,92.45373012947707,62,29
1.0,0.1,0.0,-143.8274658825233,143.8274658825233,62,29
1.0,0.2,0.0,-176.14530117348045,176.14530117348045,62,29
0.0,0.2,0.1,-47.14052351328161,47.14052351328161,63,30
0.5,0.2,0.1,-47.14052351328161,47.14052351328161,63,30
0.0,0.2,0.3,-48.41497222447364,48.41497222447364,63,30
0.5,0.2,0.3,-48.41497222447364,48.41497222447364,63,30
0.0,0.1,0.1,-50.78094759149793,50.78094759149793,63,30
0.5,0.1,0.1,-50.78094759149793,50.78094759149793,63,30
0.0,0.1,0.3,-52.36811467778327,52.36811467778327,63,30
0.5,0.1,0.3,-52.36811467778327,52.36811467778327,63,30
0.0,0.05,0.0,-52.586879782561844,52.586879782561844,63,30
0.5,0.05,0.0,-52.586879782561844,52.586879782561844,63,30
0.0,0.05,0.1,-53.996496813035975,53.996496813035975,63,30
0.5,0.05,0.1,-53.996496813035975,53.996496813035975,63,30
0.0,0.05,0.3,-57.17145265748874,57.17145265748874,63,30
0.5,0.05,0.3,-57.17145265748874,57.17145265748874,63,30
1.0,0.05,0.1,-66.27910414640643,66.27910414640643,63,30
1.0,0.1,0.1,-70.38951507457708,70.38951507457708,63,30
1.0,0.2,0.1,-70.46680485769484,70.46680485769484,63,30
1.0,0.2,0.3,-71.8484138739576,71.8484138739576,63,30
1.0,0.1,0.3,-73.55941972912248,73.55941972912248,63,30
1.0,0.05,0.3,-73.57909457520475,73.57909457520475,63,30
1.0,0.05,0.0,-79.41493885192324,79.41493885192324,63,30
0.0,0.1,0.0,-81.20008726243692,81.20008726243692,63,30
0.5,0.1,0.0,-81.20008726243692,81.20008726243692,63,30
0.0,0.2,0.0,-94.53317167115691,94.53317167115691,63,30
0.5,0.2,0.0,-94.53317167115691,94.53317167115691,63,30
1.0,0.1,0.0,-146.31237253231131,146.31237253231131,63,30
1.0,0.2,0.0,-178.2247427151603,178.2247427151603,63,30
