pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,nll,ll,n_actions,eval_index,task_id
0.20285644531250008,0.12572265624999998,0.26013916015625,0.0,0.0,1250.40602316928,-1250.40602316928,567,20,8
0.1596191406250001,0.1900146484375,0.245731201171875,0.0,0.0,1250.5589090276212,-1250.5589090276212,567,17,8
0.20285644531250008,0.12572265624999998,0.11513916015625,0.0,0.0,1251.0551155142512,-1251.0551155142512,567,22,8
0.12806396484375004,0.12392822265624999,0.125263671875,0.0,0.0,1251.1850679945392,-1251.1850679945392,567,18,8
0.018460083007812544,0.10010711669921873,0.18544433593749998,0.0,0.0,1251.2974284451943,-1251.2974284451943,567,30,8
0.39003906250000003,0.19544921875,0.2120654296875,0.0,0.0,1251.5589580031633,-1251.5589580031633,567,4,8
0.018460083007812544,0.15260711669921873,0.18544433593749998,0.0,0.0,1251.9993120102515,-1251.9993120102515,567,29,8
0.029537963867187544,0.10907287597656248,0.26863525390625,0.0,0.0,1252.1800093328325,-1252.1800093328325,567,25,8
0.005871582031250155,0.15181884765624998,0.32301025390625,0.0,0.0,1253.8666820711228,-1253.8666820711228,567,14,8
0.30732421875000004,0.14192382812499998,0.075986328125,0.0,0.0,1254.7762166597724,-1254.7762166597724,567,3,8
0.47785644531250004,0.12572265624999998,0.18763916015624998,0.0,0.0,1255.1753013568746,-1255.1753013568746,567,21,8
0.39003906250000003,0.19544921875,0.3570654296875,0.0,0.0,1255.997757795708,-1255.997757795708,567,9,8
0.39003906250000003,0.19544921875,0.06706542968750001,0.0,0.0,1256.2514726446113,-1256.2514726446113,567,8,8
0.39003906250000003,0.09044921874999999,0.2120654296875,0.0,0.0,1257.6584674140383,-1257.6584674140383,567,10,8
0.20285644531250008,0.07322265624999999,0.18763916015624998,0.0,0.0,1257.8950990578392,-1257.8950990578392,567,23,8
0.39003906250000003,0.30044921874999997,0.2120654296875,0.0,0.0,1260.3942449557023,-1260.3942449557023,567,7,8
0.9400390624999999,0.19544921875,0.2120654296875,0.0,0.0,1264.4368769406765,-1264.4368769406765,567,11,8
0.65,0.145,0.155,0.0,0.0,1266.607131517799,-1266.607131517799,567,2,8
0.65,0.145,0.155,0.0,0.0,1266.607131517799,-1266.607131517799,567,1,8
0.03286132812500009,0.05358642578124999,0.34248046875,0.0,0.0,1272.0523437214247,-1272.0523437214247,567,16,8
0.67578125,0.05702148437499999,0.1299365234375,0.0,0.0,1282.854249691819,-1282.854249691819,567,5,8
1.15380859375,0.21513671874999998,0.265732421875,0.0,0.0,1297.629488236683,-1297.629488236683,567,6,8
0.005737304687500111,0.13736083984375,1.7089843750012212e-05,0.0,0.0,1358.268564493531,-1358.268564493531,567,13,8
0.44137287139892584,0.07439224243164062,4.959106445490136e-07,0.0,0.0,29.282976620311146,-29.282976620311146,62,76,9
0.44593200683593753,0.07237350463867187,1.6021728515835942e-06,0.0,0.0,29.28300262451647,-29.28300262451647,62,67,9
0.440863037109375,0.0767987060546875,8.239746093763323e-06,0.0,0.0,29.28315865020962,-29.28315865020962,62,61,9
0.45771484375000004,0.07317138671875,1.7089843750012212e-05,0.0,0.0,29.283366685697175,-29.283366685697175,62,47,9
0.43179931640625,0.07355590820312499,1.7089843750012212e-05,0.0,0.0,29.283366685697175,-29.283366685697175,62,50,9
0.40642089843750007,0.07317138671875,1.7089843750012212e-05,0.0,0.0,29.283366685697175,-29.283366685697175,62,49,9
0.4236083984375001,0.075350341796875,1.7089843750012212e-05,0.0,0.0,29.283366685697175,-29.283366685697175,62,45,9
0.4516324996948243,0.07322145462036132,0.005137977600097654,0.0,0.0,29.40397759974675,-29.40397759974675,62,78,9
0.44137287139892584,0.07439224243164062,0.00906299591064455,0.0,0.0,29.496743565996585,-29.496743565996585,62,80,9
0.44593200683593753,0.07237350463867187,0.018126602172851558,0.0,0.0,29.712032556805095,-29.712032556805095,62,73,9
0.41783447265625007,0.07473510742187499,0.025505371093750007,0.0,0.0,29.8884214493003,-29.8884214493003,62,52,9
0.440863037109375,0.0767987060546875,0.036258239746093754,0.0,0.0,30.147294699310404,-30.147294699310404,62,63,9
0.46147460937500007,0.07547851562499999,0.05403808593750001,0.0,0.0,30.580189281354087,-30.580189281354087,62,51,9
0.41795196533203127,0.06809570312499999,1.6021728515835942e-06,0.0,0.0,30.79219442487564,-30.79219442487564,62,68,9
0.47171325683593757,0.07139617919921874,8.239746093763323e-06,0.0,0.0,30.792347562635932,-30.792347562635932,62,58,9
0.4236083984375001,0.075350341796875,0.07251708984375001,0.0,0.0,31.036679807974863,-31.036679807974863,62,54,9
0.4330078125000001,0.069326171875,0.011557617187500008,0.0,0.0,31.059978154198543,-31.059978154198543,62,37,9
0.45107650756835943,0.06372657775878905,1.6021728515835942e-06,0.0,0.0,31.777477288671136,-31.777477288671136,62,69,9
0.44593200683593753,0.05924850463867187,1.6021728515835942e-06,0.0,0.0,32.53516249355668,-32.53516249355668,62,72,9
0.42891235351562507,0.06035480499267577,0.004351425170898454,0.0,0.0,32.63232074803203,-32.63232074803203,62,77,9
0.45986328125000003,0.0675830078125,0.101474609375,0.0,0.0,33.22823826149601,-33.22823826149601,62,31,9
0.4330078125000001,0.069326171875,0.1565576171875,0.0,0.0,34.63748446996924,-34.63748446996924,62,43,9
0.45756378173828127,0.055387268066406245,1.6021728515835942e-06,0.0,0.0,35.52252375290504,-35.52252375290504,62,70,9
0.5500976562500001,0.07353027343749999,0.005468750000000022,0.0,0.0,35.652114028697824,-35.652114028697824,62,41,9
0.440863037109375,0.05054870605468749,8.239746093763323e-06,0.0,0.0,35.863585185754935,-35.863585185754935,62,62,9
0.45986328125000003,0.1725830078125,0.101474609375,0.0,0.0,39.634466070070744,-39.634466070070744,62,30,9
0.43193359375000007,0.05158691406249999,0.176806640625,0.0,0.0,39.73007628259788,-39.73007628259788,62,35,9
0.45301513671875004,0.199935302734375,0.2378369140625,0.0,0.0,39.92946618618107,-39.92946618618107,62,26,9
0.45986328125000003,0.1725830078125,0.246474609375,0.0,0.0,40.037633936184115,-40.037633936184115,62,32,9
0.72801513671875,0.199935302734375,0.1653369140625,0.0,0.0,40.18372594717392,-40.18372594717392,62,22,9
0.72801513671875,0.199935302734375,0.2378369140625,0.0,0.0,41.23196996272909,-41.23196996272909,62,14,9
0.688671875,0.19591064453124998,0.23960693359375,0.0,0.0,41.25666743452033,-41.25666743452033,62,20,9
0.5783630371093751,0.0767987060546875,8.239746093763323e-06,0.0,0.0,42.008290683812874,-42.008290683812874,62,64,9
0.65,0.145,0.155,0.0,0.0,42.397451223286104,-42.397451223286104,62,1,9
0.65,0.145,0.155,0.0,0.0,42.397451223286104,-42.397451223286104,62,2,9
0.5615112304687501,0.07788818359375,0.112802734375,0.0,0.0,42.74562923924491,-42.74562923924491,62,48,9
0.72801513671875,0.147435302734375,0.2378369140625,0.0,0.0,42.79000484261806,-42.79000484261806,62,24,9
0.72801513671875,0.199935302734375,0.31033691406249997,0.0,0.0,42.86505268532196,-42.86505268532196,62,23,9
0.48671875000000003,0.15115234375,0.2848486328125,0.0,0.0,42.99766702277806,-42.99766702277806,62,28,9
0.470068359375,0.08665527343749999,0.1653369140625,0.0,0.0,43.29113920315381,-43.29113920315381,62,36,9
0.5146820068359376,0.07237350463867187,1.6021728515835942e-06,0.0,0.0,43.64572580131363,-43.64572580131363,62,71,9
0.49262695312500004,0.2531787109375,0.189267578125,0.0,0.0,44.291210363951244,-44.291210363951244,62,29,9
0.65,0.145,0.3,0.0,0.0,44.31468332589102,-44.31468332589102,62,7,9
0.73768310546875,0.1904248046875,0.36364990234375,0.0,0.0,44.35823281842933,-44.35823281842933,62,17,9
0.728955078125,0.11772460937499998,0.176771240234375,0.0,0.0,44.45892774017458,-44.45892774017458,62,18,9
0.72801513671875,0.252435302734375,0.2378369140625,0.0,0.0,45.51283550727855,-45.51283550727855,62,21,9
0.9830078124999999,0.069326171875,0.011557617187500008,0.0,0.0,45.76913265310544,-45.76913265310544,62,42,9
0.78212890625,0.26984130859375,0.28113159179687497,0.0,0.0,45.996825665933336,-45.996825665933336,62,19,9
0.4330078125000001,0.174326171875,0.011557617187500008,0.0,0.0,46.11307846176662,-46.11307846176662,62,44,9
0.67578125,0.05702148437499999,0.1299365234375,0.0,0.0,46.14823049055674,-46.14823049055674,62,5,9
0.81851806640625,0.11785278320312499,0.089686279296875,0.0,0.0,46.30015333035592,-46.30015333035592,62,13,9
