round,rep,step,region,center_dist
27,77,10,1,8.276472678623424
27,77,11,32,4.301162633521313
27,77,12,0,7.68295371441074
27,77,13,18,8.514693182963201
27,77,14,10,4.780167361086848
27,78,1,6,5.907622195096772
27,78,2,30,3.420526275297414
27,78,3,35,7.850159234053791
27,78,4,11,6.021627686929839
27,78,5,23,2.852873794770616
27,78,6,26,9.67987603226405
27,78,7,35,7.850159234053791
27,78,8,22,0.8144110179279564
27,78,9,34,3.726779962499649
27,78,10,13,2.850438562747845
27,79,1,9,5.88430114796991
27,79,2,17,4.909175083453431
27,79,3,30,3.420526275297414
27,79,4,31,5.892556509887896
27,79,5,6,5.907622195096772
27,79,6,39,1.5811388300841898
27,79,7,5,7.596051605933177
27,79,8,32,4.301162633521313
27,79,9,37,9.12414379544733
27,79,10,17,4.909175083453431
27,79,11,0,7.68295371441074
27,80,1,6,5.907622195096772
27,80,2,11,6.021627686929839
27,81,1,0,7.68295371441074
27,81,2,1,8.276472678623424
27,81,3,37,9.12414379544733
27,81,4,15,9.343446901438464
27,81,5,29,9.67987603226405
27,82,1,5,7.596051605933177
27,82,2,35,7.850159234053791
27,82,3,26,9.67987603226405
27,83,1,0,7.68295371441074
27,83,2,15,9.343446901438464
27,83,3,17,4.909175083453431
27,83,4,32,4.301162633521313
27,83,5,10,4.780167361086848
27,83,6,24,4.996912627059747
27,84,1,6,5.907622195096772
27,84,2,30,3.420526275297414
27,84,3,35,7.850159234053791
27,84,4,11,6.021627686929839
27,84,5,23,2.852873794770616
27,84,6,5,7.596051605933177
27,84,7,22,0.8144110179279564
27,84,8,6,5.907622195096772
27,84,9,34,3.726779962499649
27,84,10,30,3.420526275297414
27,84,11,13,2.850438562747845
27,84,12,23,2.852873794770616
27,85,1,0,7.68295371441074
27,85,2,1,8.276472678623424
27,85,3,9,5.88430114796991
27,85,4,37,9.12414379544733
27,85,5,15,9.343446901438464
27,85,6,5,7.596051605933177
27,85,7,0,7.68295371441074
27,85,8,27,6.642665127793212
27,85,9,37,9.12414379544733
27,85,10,29,9.67987603226405
27,86,1,0,7.68295371441074
27,86,2,27,6.642665127793212
27,87,1,9,5.88430114796991
27,87,2,5,7.596051605933177
27,87,3,35,7.850159234053791
27,88,1,0,7.68295371441074
27,88,2,27,6.642665127793212
27,89,1,5,7.596051605933177
27,89,2,6,5.907622195096772
27,89,3,37,9.12414379544733
27,89,4,9,5.88430114796991
27,89,5,0,7.68295371441074
27,89,6,27,6.642665127793212
27,89,7,37,9.12414379544733
27,90,1,0,7.68295371441074
27,90,2,15,9.343446901438464
27,90,3,17,4.909175083453431
27,90,4,32,4.301162633521313
27,90,5,10,4.780167361086848
27,90,6,24,4.996912627059747
27,91,1,5,7.596051605933177
27,91,2,6,5.907622195096772
27,91,3,37,9.12414379544733
27,91,4,11,6.021627686929839
27,91,5,15,9.343446901438464
27,91,6,1,8.276472678623424
27,92,1,6,5.907622195096772
27,92,2,30,3.420526275297414
27,92,3,35,7.850159234053791
27,92,4,9,5.88430114796991
27,92,5,39,1.5811388300841898
27,92,6,26,9.67987603226405
27,92,7,5,7.596051605933177
27,92,8,32,4.301162633521313
27,92,9,0,7.68295371441074
27,92,10,31,5.892556509887896
27,92,11,9,5.88430114796991
27,92,12,27,6.642665127793212
27,93,1,5,7.596051605933177
27,93,2,6,5.907622195096772
27,93,3,37,9.12414379544733
27,93,4,11,6.021627686929839
27,94,1,9,5.88430114796991
27,94,2,0,7.68295371441074
27,94,3,1,8.276472678623424
27,94,4,37,9.12414379544733
27,94,5,15,9.343446901438464
27,94,6,29,9.67987603226405
27,94,7,21,10.064790112068904
27,95,1,6,5.907622195096772
27,95,2,5,7.596051605933177
27,95,3,35,7.850159234053791
27,95,4,6,5.907622195096772
27,95,5,11,6.021627686929839
27,96,1,0,7.68295371441074
27,96,2,27,6.642665127793212
27,97,1,5,7.596051605933177
27,97,2,6,5.907622195096772
27,97,3,9,5.88430114796991
27,97,4,5,7.596051605933177
27,97,5,0,7.68295371441074
27,97,6,15,9.343446901438464
27,97,7,17,4.909175083453431
27,98,1,0,7.68295371441074
27,98,2,1,8.276472678623424
27,98,3,37,9.12414379544733
27,98,4,18,8.514693182963201
27,98,5,15,9.343446901438464
27,98,6,1,8.276472678623424
27,99,1,5,7.596051605933177
27,99,2,6,5.907622195096772
27,99,3,9,5.88430114796991
27,99,4,5,7.596051605933177
27,99,5,0,7.68295371441074
27,99,6,15,9.343446901438464
27,99,7,17,4.909175083453431
28,0,1,2,4.626688880830437
28,0,2,19,7.172083066320696
28,0,3,16,3.8716657808193298
28,0,4,44,8.143248737451165
28,0,5,24,6.23698645180507
28,0,6,15,9.348202441586771
28,1,1,39,4.126472801046649
28,1,2,8,4.487637339278753
28,1,3,30,5.814254514170803
28,2,1,16,3.8716657808193298
28,2,2,2,4.626688880830437
28,2,3,24,6.23698645180507
28,3,1,1,3.184162195757133
28,3,2,20,2.0615528128088303
28,3,3,25,6.140032573203501
28,3,4,41,3.0641293851417064
28,3,5,40,1.118033988749895
28,3,6,14,7.433034373659253
28,3,7,40,1.118033988749895
28,3,8,23,9.579420970102994
28,3,9,20,2.0615528128088303
28,3,10,16,3.8716657808193298
28,3,11,34,5.412947441089743
28,4,1,36,1.118033988749895
28,4,2,0,3.847798793538398
28,4,3,40,1.118033988749895
28,4,4,9,6.8249542123006215
28,4,5,6,2.549509756796392
28,4,6,8,4.487637339278753
28,4,7,22,4.85912657903775
28,5,1,16,3.8716657808193298
28,5,2,2,4.626688880830437
28,5,3,24,6.23698645180507
28,6,1,1,3.184162195757133
28,6,2,34,5.412947441089743
28,6,3,40,1.118033988749895
28,6,4,19,7.172083066320696
28,6,5,11,9.394147114027968
28,6,6,44,8.143248737451165
28,6,7,38,5.5901699437494745
28,7,1,36,1.118033988749895
28,7,2,40,1.118033988749895
28,7,3,6,2.549509756796392
28,7,4,22,4.85912657903775
28,7,5,32,4.930770730829005
28,7,6,7,6.972979921066161
28,8,1,16,3.8716657808193298
28,8,2,19,7.172083066320696
28,8,3,20,2.0615528128088303
28,8,4,44,8.143248737451165
28,8,5,1,3.184162195757133
28,8,6,15,9.348202441586771
28,8,7,34,5.412947441089743
28,8,8,40,1.118033988749895
28,8,9,19,7.172083066320696
28,8,10,20,2.0615528128088303
28,8,11,11,9.394147114027968
28,8,12,1,3.184162195757133
28,9,1,36,1.118033988749895
28,9,2,40,1.118033988749895
28,9,3,1,3.184162195757133
28,9,4,34,5.412947441089743
28,9,5,19,7.172083066320696
28,9,6,11,9.394147114027968
28,10,1,1,3.184162195757133
28,10,2,34,5.412947441089743
28,10,3,40,1.118033988749895
28,10,4,19,7.172083066320696
28,10,5,11,9.394147114027968
28,10,6,44,8.143248737451165
28,10,7,38,5.5901699437494745
28,11,1,25,6.140032573203501
28,11,2,32,4.930770730829005
28,11,3,38,5.5901699437494745
28,11,4,1,3.184162195757133
28,11,5,1,3.184162195757133
28,11,6,25,6.140032573203501
28,11,7,32,4.930770730829005
28,11,8,18,8.214596267421468
28,11,9,35,9.136313382443827
28,12,1,25,6.140032573203501
28,12,2,18,8.214596267421468
28,12,3,44,8.143248737451165
28,12,4,38,5.5901699437494745
28,13,1,2,4.626688880830437
28,13,2,19,7.172083066320696
28,13,3,20,2.0615528128088303
28,13,4,11,9.394147114027968
28,13,5,34,5.412947441089743
28,13,6,40,1.118033988749895
28,13,7,44,8.143248737451165
28,13,8,1,3.184162195757133
28,13,9,38,5.5901699437494745
28,13,10,20,2.0615528128088303
28,13,11,34,5.412947441089743
28,13,12,2,4.626688880830437
28,14,1,39,4.126472801046649
28,14,2,8,4.487637339278753
28,14,3,30,5.814254514170803
28,15,1,16,3.8716657808193298
28,15,2,19,7.172083066320696
28,15,3,20,2.0615528128088303
28,15,4,44,8.143248737451165
28,15,5,40,1.118033988749895
28,15,6,15,9.348202441586771
28,15,7,1,3.184162195757133
28,15,8,20,2.0615528128088303
28,15,9,34,5.412947441089743
28,15,10,16,3.8716657808193298
28,15,11,19,7.172083066320696
28,16,1,16,3.8716657808193298
28,16,2,2,4.626688880830437
28,16,3,24,6.23698645180507
28,17,1,36,1.118033988749895
28,17,2,5,2.701851217221259
28,17,3,8,4.487637339278753
28,17,4,20,2.0615528128088303
28,17,5,6,2.549509756796392
28,17,6,9,6.8249542123006215
28,17,7,40,1.118033988749895
28,17,8,41,3.0641293851417064
28,17,9,5,2.701851217221259
28,17,10,42,4.545327270945405
28,18,1,36,1.118033988749895
28,18,2,0,3.847798793538398
28,19,1,2,4.626688880830437
28,19,2,16,3.8716657808193298
28,19,3,24,6.23698645180507
28,20,1,36,1.118033988749895
28,20,2,20,2.0615528128088303
28,20,3,1,3.184162195757133
28,20,4,34,5.412947441089743
28,20,5,41,3.0641293851417064
28,20,6,19,7.172083066320696
28,20,7,11,9.394147114027968
28,21,1,25,6.140032573203501
28,21,2,18,8.214596267421468
28,21,3,15,9.348202441586771
28,22,1,16,3.8716657808193298
28,22,2,2,4.626688880830437
28,22,3,24,6.23698645180507
28,23,1,1,3.184162195757133
28,23,2,32,4.930770730829005
28,23,3,38,5.5901699437494745
28,23,4,7,6.972979921066161
28,23,5,44,8.143248737451165
28,24,1,1,3.184162195757133
28,24,2,20,2.0615528128088303
28,24,3,41,3.0641293851417064
28,24,4,40,1.118033988749895
28,24,5,22,4.85912657903775
28,24,6,41,3.0641293851417064
28,25,1,2,4.626688880830437
28,25,2,30,5.814254514170803
28,26,1,1,3.184162195757133
28,26,2,20,2.0615528128088303
28,26,3,25,6.140032573203501
28,26,4,41,3.0641293851417064
28,26,5,40,1.118033988749895
28,26,6,14,7.433034373659253
28,26,7,22,4.85912657903775
28,26,8,41,3.0641293851417064
28,26,9,23,9.579420970102994
28,27,1,1,3.184162195757133
28,27,2,20,2.0615528128088303
28,27,3,41,3.0641293851417064
28,27,4,40,1.118033988749895
28,27,5,40,1.118033988749895
28,27,6,20,2.0615528128088303
28,27,7,1,3.184162195757133
28,27,8,32,4.930770730829005
28,27,9,38,5.5901699437494745
28,28,1,36,1.118033988749895
28,28,2,40,1.118033988749895
28,28,3,6,2.549509756796392
28,28,4,22,4.85912657903775
28,28,5,32,4.930770730829005
28,28,6,7,6.972979921066161
28,29,1,1,3.184162195757133
28,29,2,32,4.930770730829005
28,29,3,38,5.5901699437494745
28,29,4,7,6.972979921066161
28,29,5,25,6.140032573203501
28,29,6,14,7.433034373659253
28,29,7,23,9.579420970102994
28,30,1,25,6.140032573203501
28,30,2,18,8.214596267421468
28,30,3,44,8.143248737451165
28,30,4,38,5.5901699437494745
28,31,1,2,4.626688880830437
28,31,2,19,7.172083066320696
28,31,3,20,2.0615528128088303
28,31,4,16,3.8716657808193298
28,31,5,44,8.143248737451165
28,31,6,40,1.118033988749895
28,31,7,24,6.23698645180507
28,31,8,15,9.348202441586771
28,31,9,1,3.184162195757133
28,31,10,41,3.0641293851417064
28,32,1,16,3.8716657808193298
28,32,2,34,5.412947441089743
28,32,3,19,7.172083066320696
28,32,4,44,8.143248737451165
28,32,5,38,5.5901699437494745
28,32,6,1,3.184162195757133
28,33,1,36,1.118033988749895
28,33,2,8,4.487637339278753
28,33,3,20,2.0615528128088303
28,33,4,1,3.184162195757133
28,33,5,32,4.930770730829005
28,33,6,38,5.5901699437494745
28,33,7,14,7.433034373659253
28,33,8,35,9.136313382443827
28,34,1,2,4.626688880830437
28,34,2,19,7.172083066320696
28,34,3,20,2.0615528128088303
28,34,4,24,6.23698645180507
28,34,5,43,10.204165815979277
28,34,6,40,1.118033988749895
28,34,7,1,3.184162195757133
28,34,8,25,6.140032573203501
28,34,9,41,3.0641293851417064
28,34,10,14,7.433034373659253
28,35,1,2,4.626688880830437
28,35,2,19,7.172083066320696
28,35,3,20,2.0615528128088303
28,35,4,24,6.23698645180507
28,35,5,43,10.204165815979277
28,35,6,40,1.118033988749895
28,35,7,1,3.184162195757133
28,35,8,32,4.930770730829005
28,35,9,38,5.5901699437494745
28,35,10,7,6.972979921066161
28,35,11,25,6.140032573203501
28,36,1,2,4.626688880830437
28,36,2,19,7.172083066320696
28,36,3,11,9.394147114027968
28,36,4,34,5.412947441089743
28,36,5,44,8.143248737451165
28,36,6,1,3.184162195757133
28,36,7,38,5.5901699437494745
28,36,8,32,4.930770730829005
28,36,9,38,5.5901699437494745
28,36,10,25,6.140032573203501
28,36,11,14,7.433034373659253
28,36,12,34,5.412947441089743
28,37,1,36,1.118033988749895
28,37,2,8,4.487637339278753
28,37,3,40,1.118033988749895
28,37,4,6,2.549509756796392
28,37,5,22,4.85912657903775
28,37,6,32,4.930770730829005
28,37,7,7,6.972979921066161
28,38,1,2,4.626688880830437
28,38,2,16,3.8716657808193298
28,38,3,24,6.23698645180507
28,39,1,36,1.118033988749895
28,39,2,0,3.847798793538398
28,39,3,9,6.8249542123006215
28,39,4,8,4.487637339278753
28,40,1,25,6.140032573203501
28,40,2,18,8.214596267421468
28,40,3,15,9.348202441586771
28,41,1,36,1.118033988749895
28,41,2,5,2.701851217221259
28,41,3,8,4.487637339278753
28,41,4,20,2.0615528128088303
28,41,5,0,3.847798793538398
28,41,6,39,4.126472801046649
28,41,7,40,1.118033988749895
28,41,8,8,4.487637339278753
28,41,9,13,7.462871059079371
28,41,10,6,2.549509756796392
28,41,11,36,1.118033988749895
28,41,12,41,3.0641293851417064
28,41,13,20,2.0615528128088303
28,42,1,2,4.626688880830437
28,42,2,20,2.0615528128088303
28,42,3,30,5.814254514170803
28,42,4,1,3.184162195757133
28,42,5,34,5.412947441089743
28,42,6,41,3.0641293851417064
28,42,7,19,7.172083066320696
28,42,8,16,3.8716657808193298
28,42,9,44,8.143248737451165
28,43,1,39,4.126472801046649
28,43,2,20,2.0615528128088303
28,43,3,21,6.839428176227731
28,43,4,40,1.118033988749895
28,43,5,1,3.184162195757133
28,43,6,25,6.140032573203501
28,43,7,41,3.0641293851417064
28,43,8,14,7.433034373659253
28,44,1,36,1.118033988749895
28,44,2,8,4.487637339278753
28,44,3,20,2.0615528128088303
28,44,4,1,3.184162195757133
28,44,5,32,4.930770730829005
28,44,6,38,5.5901699437494745
28,44,7,14,7.433034373659253
28,44,8,35,9.136313382443827
28,45,1,16,3.8716657808193298
28,45,2,19,7.172083066320696
28,45,3,20,2.0615528128088303
28,45,4,44,8.143248737451165
28,45,5,40,1.118033988749895
28,45,6,15,9.348202441586771
28,45,7,1,3.184162195757133
28,45,8,32,4.930770730829005
28,45,9,38,5.5901699437494745
28,45,10,7,6.972979921066161
28,46,1,39,4.126472801046649
28,46,2,30,5.814254514170803
28,47,1,2,4.626688880830437
28,47,2,20,2.0615528128088303
28,47,3,30,5.814254514170803
28,47,4,1,3.184162195757133
28,47,5,34,5.412947441089743
28,47,6,41,3.0641293851417064
28,47,7,19,7.172083066320696
28,47,8,16,3.8716657808193298
28,47,9,44,8.143248737451165
28,48,1,25,6.140032573203501
28,48,2,32,4.930770730829005
28,48,3,38,5.5901699437494745
28,48,4,7,6.972979921066161
28,49,1,25,6.140032573203501
28,49,2,18,8.214596267421468
28,49,3,44,8.143248737451165
28,49,4,38,5.5901699437494745
28,50,1,16,3.8716657808193298
28,50,2,19,7.172083066320696
28,50,3,20,2.0615528128088303
28,50,4,44,8.143248737451165
28,50,5,1,3.184162195757133
28,50,6,38,5.5901699437494745
28,50,7,34,5.412947441089743
28,50,8,40,1.118033988749895
28,50,9,16,3.8716657808193298
28,50,10,20,2.0615528128088303
28,50,11,1,3.184162195757133
28,51,1,2,4.626688880830437
28,51,2,19,7.172083066320696
28,51,3,20,2.0615528128088303
28,51,4,11,9.394147114027968
28,51,5,34,5.412947441089743
28,51,6,40,1.118033988749895
28,51,7,44,8.143248737451165
28,51,8,1,3.184162195757133
28,51,9,38,5.5901699437494745
28,51,10,20,2.0615528128088303
28,51,11,2,4.626688880830437
28,52,1,2,4.626688880830437
28,52,2,19,7.172083066320696
28,52,3,20,2.0615528128088303
28,52,4,24,6.23698645180507
28,52,5,43,10.204165815979277
28,52,6,40,1.118033988749895
28,52,7,1,3.184162195757133
28,52,8,25,6.140032573203501
28,52,9,41,3.0641293851417064
28,52,10,18,8.214596267421468
28,53,1,39,4.126472801046649
28,53,2,21,6.839428176227731
28,54,1,25,6.140032573203501
28,54,2,32,4.930770730829005
28,54,3,38,5.5901699437494745
28,54,4,7,6.972979921066161
28,55,1,36,1.118033988749895
28,55,2,40,1.118033988749895
28,55,3,6,2.549509756796392
28,55,4,22,4.85912657903775
28,55,5,41,3.0641293851417064
28,56,1,39,4.126472801046649
28,56,2,8,4.487637339278753
28,56,3,20,2.0615528128088303
28,56,4,21,6.839428176227731
28,56,5,36,1.118033988749895
28,56,6,40,1.118033988749895
28,56,7,0,3.847798793538398
28,56,8,6,2.549509756796392
28,56,9,8,4.487637339278753
28,56,10,22,4.85912657903775
28,56,11,39,4.126472801046649
28,56,12,32,4.930770730829005
28,57,1,2,4.626688880830437
28,57,2,20,2.0615528128088303
28,57,3,30,5.814254514170803
28,57,4,1,3.184162195757133
28,57,5,34,5.412947441089743
28,57,6,41,3.0641293851417064
28,57,7,19,7.172083066320696
28,57,8,24,6.23698645180507
28,57,9,43,10.204165815979277
28,58,1,25,6.140032573203501
28,58,2,18,8.214596267421468
28,58,3,15,9.348202441586771
28,59,1,36,1.118033988749895
28,59,2,40,1.118033988749895
28,59,3,1,3.184162195757133
28,59,4,34,5.412947441089743
28,59,5,19,7.172083066320696
28,59,6,11,9.394147114027968
28,60,1,1,3.184162195757133
28,60,2,34,5.412947441089743
28,60,3,40,1.118033988749895
28,60,4,19,7.172083066320696
28,60,5,11,9.394147114027968
28,60,6,44,8.143248737451165
28,60,7,38,5.5901699437494745
28,61,1,2,4.626688880830437
28,61,2,30,5.814254514170803
28,62,1,2,4.626688880830437
28,62,2,19,7.172083066320696
28,62,3,24,6.23698645180507
28,62,4,43,10.204165815979277
28,63,1,39,4.126472801046649
28,63,2,8,4.487637339278753
28,63,3,21,6.839428176227731
28,63,4,9,6.8249542123006215
28,64,1,36,1.118033988749895
28,64,2,5,2.701851217221259
28,64,3,20,2.0615528128088303
28,64,4,6,2.549509756796392
28,64,5,40,1.118033988749895
28,64,6,41,3.0641293851417064
28,64,7,5,2.701851217221259
28,64,8,0,3.847798793538398
28,64,9,9,6.8249542123006215
28,65,1,25,6.140032573203501
28,65,2,18,8.214596267421468
28,65,3,44,8.143248737451165
28,65,4,38,5.5901699437494745
28,66,1,2,4.626688880830437
28,66,2,19,7.172083066320696
28,66,3,20,2.0615528128088303
28,66,4,11,9.394147114027968
28,66,5,34,5.412947441089743
28,66,6,40,1.118033988749895
28,66,7,43,10.204165815979277
28,66,8,1,3.184162195757133
28,66,9,20,2.0615528128088303
28,66,10,2,4.626688880830437
28,67,1,39,4.126472801046649
28,67,2,8,4.487637339278753
28,67,3,20,2.0615528128088303
28,67,4,21,6.839428176227731
28,67,5,36,1.118033988749895
28,67,6,40,1.118033988749895
28,67,7,0,3.847798793538398
28,67,8,6,2.549509756796392
28,67,9,8,4.487637339278753
28,67,10,22,4.85912657903775
28,67,11,9,6.8249542123006215
28,67,12,32,4.930770730829005
28,68,1,36,1.118033988749895
28,68,2,5,2.701851217221259
28,68,3,8,4.487637339278753
28,68,4,20,2.0615528128088303
28,68,5,0,3.847798793538398
28,68,6,9,6.8249542123006215
28,68,7,40,1.118033988749895
28,68,8,0,3.847798793538398
28,68,9,6,2.549509756796392
28,68,10,5,2.701851217221259
28,68,11,41,3.0641293851417064
28,68,12,42,4.545327270945405
28,69,1,25,6.140032573203501
28,69,2,32,4.930770730829005
28,69,3,38,5.5901699437494745
28,69,4,7,6.972979921066161
28,70,1,36,1.118033988749895
28,70,2,5,2.701851217221259
28,70,3,8,4.487637339278753
28,70,4,20,2.0615528128088303
28,70,5,6,2.549509756796392
28,70,6,9,6.8249542123006215
28,70,7,40,1.118033988749895
28,70,8,22,4.85912657903775
28,70,9,5,2.701851217221259
28,70,10,32,4.930770730829005
28,70,11,42,4.545327270945405
28,70,12,7,6.972979921066161
28,71,1,2,4.626688880830437
28,71,2,30,5.814254514170803
28,72,1,2,4.626688880830437
28,72,2,19,7.172083066320696
28,72,3,20,2.0615528128088303
28,72,4,11,9.394147114027968
28,72,5,34,5.412947441089743
28,72,6,40,1.118033988749895
28,72,7,43,10.204165815979277
28,72,8,1,3.184162195757133
28,72,9,20,2.0615528128088303
28,72,10,2,4.626688880830437
28,73,1,25,6.140032573203501
28,73,2,18,8.214596267421468
28,73,3,44,8.143248737451165
28,73,4,38,5.5901699437494745
28,74,1,14,7.433034373659253
28,74,2,32,4.930770730829005
28,74,3,35,9.136313382443827
28,74,4,1,3.184162195757133
28,74,5,38,5.5901699437494745
28,75,1,16,3.8716657808193298
28,75,2,19,7.172083066320696
28,75,3,20,2.0615528128088303
28,75,4,44,8.143248737451165
28,75,5,40,1.118033988749895
28,75,6,38,5.5901699437494745
28,75,7,1,3.184162195757133
28,75,8,25,6.140032573203501
28,75,9,32,4.930770730829005
28,75,10,18,8.214596267421468
28,75,11,41,3.0641293851417064
28,76,1,36,1.118033988749895
28,76,2,20,2.0615528128088303
28,76,3,1,3.184162195757133
28,76,4,32,4.930770730829005
28,76,5,38,5.5901699437494745
28,76,6,14,7.433034373659253
28,76,7,35,9.136313382443827
28,77,1,25,6.140032573203501
28,77,2,32,4.930770730829005
28,77,3,38,5.5901699437494745
28,77,4,7,6.972979921066161
28,78,1,1,3.184162195757133
28,78,2,20,2.0615528128088303
28,78,3,25,6.140032573203501
28,78,4,41,3.0641293851417064
28,78,5,16,3.8716657808193298
28,78,6,18,8.214596267421468
28,78,7,40,1.118033988749895
28,78,8,34,5.412947441089743
28,78,9,15,9.348202441586771
28,78,10,20,2.0615528128088303
28,78,11,44,8.143248737451165
28,78,12,1,3.184162195757133
28,78,13,11,9.394147114027968
28,78,14,34,5.412947441089743
28,78,15,40,1.118033988749895
28,79,1,39,4.126472801046649
28,79,2,13,7.462871059079371
28,80,1,1,3.184162195757133
28,80,2,34,5.412947441089743
28,80,3,40,1.118033988749895
28,80,4,19,7.172083066320696
28,80,5,11,9.394147114027968
28,80,6,15,9.348202441586771
28,81,1,1,3.184162195757133
28,81,2,32,4.930770730829005
28,81,3,38,5.5901699437494745
28,81,4,7,6.972979921066161
28,82,1,36,1.118033988749895
28,82,2,5,2.701851217221259
28,82,3,6,2.549509756796392
28,83,1,39,4.126472801046649
28,83,2,8,4.487637339278753
28,83,3,20,2.0615528128088303
28,83,4,21,6.839428176227731
28,83,5,36,1.118033988749895
28,83,6,40,1.118033988749895
28,83,7,0,3.847798793538398
28,83,8,6,2.549509756796392
28,83,9,8,4.487637339278753
28,83,10,22,4.85912657903775
28,83,11,39,4.126472801046649
28,83,12,41,3.0641293851417064
28,84,1,36,1.118033988749895
28,84,2,0,3.847798793538398
28,85,1,25,6.140032573203501
28,85,2,1,3.184162195757133
28,85,3,32,4.930770730829005
28,85,4,38,5.5901699437494745
28,85,5,25,6.140032573203501
28,85,6,25,6.140032573203501
28,85,7,18,8.214596267421468
28,85,8,1,3.184162195757133
28,85,9,35,9.136313382443827
28,85,10,32,4.930770730829005
28,85,11,38,5.5901699437494745
28,86,1,36,1.118033988749895
28,86,2,8,4.487637339278753
28,86,3,40,1.118033988749895
28,86,4,6,2.549509756796392
28,86,5,22,4.85912657903775
28,86,6,32,4.930770730829005
28,86,7,7,6.972979921066161
28,87,1,16,3.8716657808193298
28,87,2,2,4.626688880830437
28,87,3,24,6.23698645180507
28,88,1,39,4.126472801046649
28,88,2,13,7.462871059079371
28,88,3,9,6.8249542123006215
28,88,4,8,4.487637339278753
28,89,1,39,4.126472801046649
28,89,2,8,4.487637339278753
28,89,3,30,5.814254514170803
28,90,1,36,1.118033988749895
28,90,2,8,4.487637339278753
28,90,3,40,1.118033988749895
28,90,4,1,3.184162195757133
28,90,5,34,5.412947441089743
28,90,6,19,7.172083066320696
28,90,7,11,9.394147114027968
28,91,1,1,3.184162195757133
28,91,2,20,2.0615528128088303
28,91,3,25,6.140032573203501
28,91,4,41,3.0641293851417064
28,91,5,40,1.118033988749895
28,91,6,18,8.214596267421468
28,91,7,40,1.118033988749895
28,91,8,15,9.348202441586771
28,91,9,20,2.0615528128088303
28,91,10,16,3.8716657808193298
28,91,11,34,5.412947441089743
28,92,1,36,1.118033988749895
28,92,2,0,3.847798793538398
28,92,3,40,1.118033988749895
28,92,4,9,6.8249542123006215
28,92,5,6,2.549509756796392
28,92,6,8,4.487637339278753
28,92,7,5,2.701851217221259
28,92,8,42,4.545327270945405
28,92,9,0,3.847798793538398
28,93,1,36,1.118033988749895
28,93,2,0,3.847798793538398
28,93,3,9,6.8249542123006215
28,93,4,8,4.487637339278753
28,94,1,39,4.126472801046649
28,94,2,8,4.487637339278753
28,94,3,30,5.814254514170803
28,95,1,39,4.126472801046649
28,95,2,8,4.487637339278753
28,95,3,30,5.814254514170803
28,96,1,36,1.118033988749895
28,96,2,0,3.847798793538398
28,96,3,40,1.118033988749895
28,96,4,6,2.549509756796392
28,96,5,22,4.85912657903775
28,97,1,14,7.433034373659253
28,97,2,7,6.972979921066161
28,97,3,18,8.214596267421468
28,97,4,32,4.930770730829005
28,97,5,15,9.348202441586771
28,97,6,1,3.184162195757133
28,97,7,38,5.5901699437494745
28,97,8,18,8.214596267421468
28,98,1,2,4.626688880830437
28,98,2,20,2.0615528128088303
28,98,3,30,5.814254514170803
28,98,4,1,3.184162195757133
28,98,5,32,4.930770730829005
28,98,6,38,5.5901699437494745
28,98,7,14,7.433034373659253
28,98,8,35,9.136313382443827
28,99,1,39,4.126472801046649
28,99,2,30,5.814254514170803
29,0,1,7,2.0824828195876073
29,0,2,3,2.9154759474226504
29,0,3,28,3.5355339059327378
29,0,4,8,6.103277807866851
29,0,5,27,3.8908725099762504
29,0,6,43,6.777905281132217
29,0,7,33,5.0387388192769915
29,1,1,7,2.0824828195876073
29,1,2,26,5.482294734466175
29,2,1,7,2.0824828195876073
29,2,2,13,4.031128874149275
29,2,3,27,3.8908725099762504
29,2,4,38,1.3437096247164255
29,2,5,43,6.777905281132217
29,2,6,33,5.0387388192769915
29,3,1,7,2.0824828195876073
29,3,2,3,2.9154759474226504
29,3,3,28,3.5355339059327378
29,3,4,8,6.103277807866851
29,3,5,33,5.0387388192769915
29,3,6,9,7.957155680933498
29,4,1,7,2.0824828195876073
29,4,2,13,4.031128874149275
29,4,3,27,3.8908725099762504
29,4,4,38,1.3437096247164255
29,4,5,43,6.777905281132217
29,4,6,33,5.0387388192769915
29,5,1,7,2.0824828195876073
29,5,2,13,4.031128874149275
29,5,3,27,3.8908725099762504
29,5,4,38,1.3437096247164255
29,5,5,8,6.103277807866851
29,5,6,43,6.777905281132217
29,5,7,6,5.25594901040716
29,5,8,33,5.0387388192769915
29,6,1,7,2.0824828195876073
29,6,2,3,2.9154759474226504
29,6,3,28,3.5355339059327378
29,6,4,8,6.103277807866851
29,6,5,33,5.0387388192769915
29,6,6,6,5.25594901040716
29,7,1,7,2.0824828195876073
29,7,2,26,5.482294734466175
29,8,1,20,1.3437096247164249
29,8,2,16,3.1446603773522006
29,8,3,23,4.844813951249544
29,8,4,24,5.7397251192408545
29,8,5,38,1.3437096247164255
29,8,6,39,5.263078946776307
29,8,7,4,8.40119039184329
29,9,1,7,2.0824828195876073
29,9,2,26,5.482294734466175
29,10,1,7,2.0824828195876073
29,10,2,26,5.482294734466175
29,11,1,20,1.3437096247164249
29,11,2,15,3.9447717918525935
29,11,3,44,5.388006333041745
29,12,1,20,1.3437096247164249
29,12,2,27,3.8908725099762504
29,12,3,38,1.3437096247164255
29,12,4,43,6.777905281132217
29,12,5,33,5.0387388192769915
29,13,1,7,2.0824828195876073
29,13,2,26,5.482294734466175
