round,rep,n_actions,first_center_dist,last_center_dist,last_minus_first,slope,mean_center_dist,min_center_dist,max_center_dist
2,55,2,3.9228674319799395,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.9228674319799395,6.370371469000942
2,56,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,57,4,6.324555320336759,4.83620604284897,-1.4883492774877887,-0.44503925512862014,4.922527456831524,4.257346591481601,6.324555320336759
2,58,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,59,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,60,2,3.9228674319799395,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.9228674319799395,6.370371469000942
2,61,5,3.9228674319799395,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.9228674319799395,9.300537618869138
2,62,4,3.9228674319799395,4.83620604284897,0.9133386108690309,0.2754671113784257,4.322105484742319,3.9228674319799395,4.83620604284897
2,63,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,64,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,65,7,3.9228674319799395,6.324555320336759,2.4016878883568196,0.5720307736286332,6.536627201619594,3.9228674319799395,9.62405574482982
2,66,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,67,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,68,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,69,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,70,4,3.9228674319799395,4.83620604284897,0.9133386108690309,0.40852480124493623,4.654749709408595,3.9228674319799395,5.60257877132387
2,71,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,72,4,3.9228674319799395,4.83620604284897,0.9133386108690309,0.2754671113784257,4.322105484742319,3.9228674319799395,4.83620604284897
2,73,5,3.9228674319799395,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.9228674319799395,9.300537618869138
2,74,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,75,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,76,5,2.102379604162864,9.300537618869138,7.198158014706273,1.7718970195304635,5.411966201976281,2.102379604162864,9.300537618869138
2,77,5,3.9228674319799395,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.9228674319799395,9.300537618869138
2,78,7,2.102379604162864,4.911720676097125,2.8093410719342606,0.6678682674586807,3.5891844210447865,0.3726779962499656,5.60257877132387
2,79,6,6.324555320336759,4.272001872658765,-2.052553447677994,-0.45943672816809555,4.044944421074644,2.102379604162864,6.324555320336759
2,80,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,81,6,2.102379604162864,5.667892024377317,3.565512420214453,0.9228942599988997,3.5073760421241214,0.3726779962499656,5.667892024377317
